country_zip;country_code;country;zip;municipality;county;region;address_count
CZ-29425;CZ;Česko;29425;Bělá pod Bezdězem;Mladá Boleslav;Středočeský kraj;152
CZ-29425;CZ;Česko;29425;Katusice;Mladá Boleslav;Středočeský kraj;333
CZ-29426;CZ;Česko;29426;Boreč;Mladá Boleslav;Středočeský kraj;100
CZ-29426;CZ;Česko;29426;Skalsko;Mladá Boleslav;Středočeský kraj;161
CZ-29426;CZ;Česko;29426;Velké Všelisy;Mladá Boleslav;Středočeský kraj;99
CZ-29426;CZ;Česko;29426;Kluky;Mladá Boleslav;Středočeský kraj;47
CZ-29426;CZ;Česko;29426;Kováň;Mladá Boleslav;Středočeský kraj;9
CZ-29426;CZ;Česko;29426;Kovanec;Mladá Boleslav;Středočeský kraj;72
CZ-29426;CZ;Česko;29426;Vrátno;Mladá Boleslav;Středočeský kraj;63
CZ-29427;CZ;Česko;29427;Velké Všelisy;Mladá Boleslav;Středočeský kraj;121
CZ-29428;CZ;Česko;29428;Chotětov;Mladá Boleslav;Středočeský kraj;313
CZ-29429;CZ;Česko;29429;Bezno;Mladá Boleslav;Středočeský kraj;325
CZ-29429;CZ;Česko;29429;Sovínky;Mladá Boleslav;Středočeský kraj;120
CZ-29429;CZ;Česko;29429;Nemyslovice;Mladá Boleslav;Středočeský kraj;73
CZ-29430;CZ;Česko;29430;Strenice;Mladá Boleslav;Středočeský kraj;105
CZ-29430;CZ;Česko;29430;Doubravička;Mladá Boleslav;Středočeský kraj;70
CZ-29430;CZ;Česko;29430;Niměřice;Mladá Boleslav;Středočeský kraj;195
CZ-29430;CZ;Česko;29430;Rokytovec;Mladá Boleslav;Středočeský kraj;76
CZ-29430;CZ;Česko;29430;Pětikozly;Mladá Boleslav;Středočeský kraj;43
CZ-29431;CZ;Česko;29431;Strašnov;Mladá Boleslav;Středočeský kraj;110
CZ-29431;CZ;Česko;29431;Jizerní Vtelno;Mladá Boleslav;Středočeský kraj;173
CZ-29431;CZ;Česko;29431;Krnsko;Mladá Boleslav;Středočeský kraj;229
CZ-29431;CZ;Česko;29431;Písková Lhota;Mladá Boleslav;Středočeský kraj;403
CZ-29441;CZ;Česko;29441;Dobrovice;Mladá Boleslav;Středočeský kraj;1218
CZ-29441;CZ;Česko;29441;Kosořice;Mladá Boleslav;Středočeský kraj;199
CZ-29441;CZ;Česko;29441;Vinařice;Mladá Boleslav;Středočeský kraj;139
CZ-29442;CZ;Česko;29442;Němčice;Mladá Boleslav;Středočeský kraj;71
CZ-29442;CZ;Česko;29442;Smilovice;Mladá Boleslav;Středočeský kraj;381
CZ-29442;CZ;Česko;29442;Dobrovice;Mladá Boleslav;Středočeský kraj;77
CZ-29442;CZ;Česko;29442;Luštěnice;Mladá Boleslav;Středočeský kraj;561
CZ-29443;CZ;Česko;29443;Čachovice;Mladá Boleslav;Středočeský kraj;345
CZ-29443;CZ;Česko;29443;Všejany;Mladá Boleslav;Středočeský kraj;331
CZ-29443;CZ;Česko;29443;Lipník;Mladá Boleslav;Středočeský kraj;162
CZ-29443;CZ;Česko;29443;Vlkava;Mladá Boleslav;Středočeský kraj;274
CZ-29445;CZ;Česko;29445;Jabkenice;Mladá Boleslav;Středočeský kraj;279
CZ-29445;CZ;Česko;29445;Charvatce;Mladá Boleslav;Středočeský kraj;181
CZ-29445;CZ;Česko;29445;Chudíř;Mladá Boleslav;Středočeský kraj;170
CZ-29446;CZ;Česko;29446;Kobylnice;Mladá Boleslav;Středočeský kraj;68
CZ-29446;CZ;Česko;29446;Ctiměřice;Mladá Boleslav;Středočeský kraj;65
CZ-29446;CZ;Česko;29446;Pěčice;Mladá Boleslav;Středočeský kraj;125
CZ-29446;CZ;Česko;29446;Semčice;Mladá Boleslav;Středočeský kraj;251
CZ-29446;CZ;Česko;29446;Žerčice;Mladá Boleslav;Středočeský kraj;199
CZ-29446;CZ;Česko;29446;Dobrovice;Mladá Boleslav;Středočeský kraj;68
CZ-29447;CZ;Česko;29447;Ledce;Mladá Boleslav;Středočeský kraj;245
CZ-29448;CZ;Česko;29448;Domousnice;Mladá Boleslav;Středočeský kraj;120
CZ-29471;CZ;Česko;29471;Sedlec;Mladá Boleslav;Středočeský kraj;118
CZ-29471;CZ;Česko;29471;Benátky nad Jizerou;Mladá Boleslav;Středočeský kraj;1924
CZ-29471;CZ;Česko;29471;Zdětín;Mladá Boleslav;Středočeský kraj;229
CZ-29473;CZ;Česko;29473;Horky nad Jizerou;Mladá Boleslav;Středočeský kraj;235
CZ-29473;CZ;Česko;29473;Hrušov;Mladá Boleslav;Středočeský kraj;126
CZ-29473;CZ;Česko;29473;Brodce;Mladá Boleslav;Středočeský kraj;454
CZ-29474;CZ;Česko;29474;Kochánky;Mladá Boleslav;Středočeský kraj;258
CZ-29474;CZ;Česko;29474;Předměřice nad Jizerou;Mladá Boleslav;Středočeský kraj;327
CZ-29474;CZ;Česko;29474;Skorkov;Mladá Boleslav;Středočeský kraj;495
CZ-29474;CZ;Česko;29474;Tuřice;Mladá Boleslav;Středočeský kraj;261
CZ-29475;CZ;Česko;29475;Sojovice;Mladá Boleslav;Středočeský kraj;423
CZ-29476;CZ;Česko;29476;Kostelní Hlavno;Praha-východ;Středočeský kraj;213
CZ-29476;CZ;Česko;29476;Hlavenec;Praha-východ;Středočeský kraj;181
CZ-29476;CZ;Česko;29476;Sudovo Hlavno;Praha-východ;Středočeský kraj;216
CZ-29477;CZ;Česko;29477;Mečeříž;Mladá Boleslav;Středočeský kraj;252
CZ-29478;CZ;Česko;29478;Dolní Slivno;Mladá Boleslav;Středočeský kraj;183
CZ-29479;CZ;Česko;29479;Horní Slivno;Mladá Boleslav;Středočeský kraj;155
CZ-29479;CZ;Česko;29479;Košátky;Mladá Boleslav;Středočeský kraj;178
CZ-29479;CZ;Česko;29479;Kropáčova Vrutice;Mladá Boleslav;Středočeský kraj;438
CZ-29479;CZ;Česko;29479;Chotětov;Mladá Boleslav;Středočeský kraj;79
CZ-29501;CZ;Česko;29501;Ptýrov;Mladá Boleslav;Středočeský kraj;139
CZ-29501;CZ;Česko;29501;Bílá Hlína;Mladá Boleslav;Středočeský kraj;53
CZ-29501;CZ;Česko;29501;Ralsko;Česká Lípa;Liberecký kraj;16
CZ-29501;CZ;Česko;29501;Mnichovo Hradiště;Mladá Boleslav;Středočeský kraj;2453
CZ-29501;CZ;Česko;29501;Mukařov;Mladá Boleslav;Středočeský kraj;201
CZ-29501;CZ;Česko;29501;Dolní Krupá;Mladá Boleslav;Středočeský kraj;109
CZ-29501;CZ;Česko;29501;Březina;Mladá Boleslav;Středočeský kraj;16
CZ-29501;CZ;Česko;29501;Boseň;Mladá Boleslav;Středočeský kraj;269
CZ-29501;CZ;Česko;29501;Rokytá;Mladá Boleslav;Středočeský kraj;184
CZ-29501;CZ;Česko;29501;Horní Bukovina;Mladá Boleslav;Středočeský kraj;180
CZ-30100;CZ;Česko;30100;Plzeň;Plzeň-město;Plzeňský kraj;8075
CZ-31200;CZ;Česko;31200;Plzeň;Plzeň-město;Plzeňský kraj;4107
CZ-31600;CZ;Česko;31600;Plzeň;Plzeň-město;Plzeňský kraj;1
CZ-31800;CZ;Česko;31800;Plzeň;Plzeň-město;Plzeňský kraj;1866
CZ-32100;CZ;Česko;32100;Plzeň;Plzeň-město;Plzeňský kraj;2045
CZ-32100;CZ;Česko;32100;Dobřany;Plzeň-jih;Plzeňský kraj;293
CZ-32200;CZ;Česko;32200;Plzeň;Plzeň-město;Plzeňský kraj;1238
CZ-32300;CZ;Česko;32300;Plzeň;Plzeň-město;Plzeňský kraj;3196
CZ-32600;CZ;Česko;32600;Plzeň;Plzeň-město;Plzeňský kraj;7003
CZ-32600;CZ;Česko;32600;Letkov;Plzeň-město;Plzeňský kraj;353
CZ-33001;CZ;Česko;33001;Kyšice;Plzeň-město;Plzeňský kraj;481
CZ-33002;CZ;Česko;33002;Dýšina;Plzeň-město;Plzeňský kraj;651
CZ-33003;CZ;Česko;33003;Chrást;Plzeň-město;Plzeňský kraj;843
CZ-33005;CZ;Česko;33005;Dobříč;Plzeň-sever;Plzeňský kraj;148
CZ-33007;CZ;Česko;33007;Druztová;Plzeň-sever;Plzeňský kraj;431
CZ-33008;CZ;Česko;33008;Zruč-Senec;Plzeň-sever;Plzeňský kraj;1458
CZ-33011;CZ;Česko;33011;Tatiná;Plzeň-sever;Plzeňský kraj;92
CZ-33011;CZ;Česko;33011;Příšov;Plzeň-sever;Plzeňský kraj;148
CZ-33011;CZ;Česko;33011;Žilov;Plzeň-sever;Plzeňský kraj;219
CZ-33011;CZ;Česko;33011;Všeruby;Plzeň-sever;Plzeňský kraj;17
CZ-33011;CZ;Česko;33011;Třemošná;Plzeň-sever;Plzeňský kraj;1632
CZ-33011;CZ;Česko;33011;Nadryby;Plzeň-sever;Plzeňský kraj;103
CZ-33011;CZ;Česko;33011;Hromnice;Plzeň-sever;Plzeňský kraj;736
CZ-33011;CZ;Česko;33011;Dolany;Plzeň-sever;Plzeňský kraj;184
CZ-33011;CZ;Česko;33011;Česká Bříza;Plzeň-sever;Plzeňský kraj;296
CZ-33011;CZ;Česko;33011;Nevřeň;Plzeň-sever;Plzeňský kraj;118
CZ-33012;CZ;Česko;33012;Horní Bříza;Plzeň-sever;Plzeňský kraj;805
CZ-33013;CZ;Česko;33013;Trnová;Plzeň-sever;Plzeňský kraj;382
CZ-33013;CZ;Česko;33013;Krašovice;Plzeň-sever;Plzeňský kraj;145
CZ-33014;CZ;Česko;33014;Ledce;Plzeň-sever;Plzeňský kraj;421
CZ-33016;CZ;Česko;33016;Všeruby;Plzeň-sever;Plzeňský kraj;418
CZ-33017;CZ;Česko;33017;Chotíkov;Plzeň-sever;Plzeňský kraj;565
CZ-33021;CZ;Česko;33021;Líně;Plzeň-sever;Plzeňský kraj;801
CZ-33022;CZ;Česko;33022;Zbůch;Plzeň-sever;Plzeňský kraj;691
CZ-33023;CZ;Česko;33023;Myslinka;Plzeň-sever;Plzeňský kraj;96
CZ-33023;CZ;Česko;33023;Lochousice;Plzeň-sever;Plzeňský kraj;70
CZ-33023;CZ;Česko;33023;Vochov;Plzeň-sever;Plzeňský kraj;468
CZ-33023;CZ;Česko;33023;Rochlov;Plzeň-sever;Plzeňský kraj;122
CZ-33023;CZ;Česko;33023;Přehýšov;Plzeň-sever;Plzeňský kraj;275
CZ-33023;CZ;Česko;33023;Zbůch;Plzeň-sever;Plzeňský kraj;45
CZ-33023;CZ;Česko;33023;Heřmanova Huť;Plzeň-sever;Plzeňský kraj;124
CZ-33023;CZ;Česko;33023;Úherce;Plzeň-sever;Plzeňský kraj;170
CZ-33023;CZ;Česko;33023;Kbelany;Plzeň-sever;Plzeňský kraj;77
CZ-33023;CZ;Česko;33023;Hněvnice;Plzeň-sever;Plzeňský kraj;63
CZ-33023;CZ;Česko;33023;Kostelec;Tachov;Plzeňský kraj;24
CZ-33023;CZ;Česko;33023;Nýřany;Plzeň-sever;Plzeňský kraj;1709
CZ-33024;CZ;Česko;33024;Heřmanova Huť;Plzeň-sever;Plzeňský kraj;374
CZ-33025;CZ;Česko;33025;Blatnice;Plzeň-sever;Plzeňský kraj;342
CZ-33026;CZ;Česko;33026;Tlučná;Plzeň-sever;Plzeňský kraj;922
CZ-33027;CZ;Česko;33027;Vejprnice;Plzeň-sever;Plzeňský kraj;1400
CZ-33032;CZ;Česko;33032;Kozolupy;Plzeň-sever;Plzeňský kraj;310
CZ-33032;CZ;Česko;33032;Bdeněves;Plzeň-sever;Plzeňský kraj;360
CZ-33033;CZ;Česko;33033;Újezd nade Mží;Plzeň-sever;Plzeňský kraj;281
CZ-33033;CZ;Česko;33033;Úlice;Plzeň-sever;Plzeňský kraj;449
CZ-33033;CZ;Česko;33033;Pňovany;Plzeň-sever;Plzeňský kraj;834
CZ-33033;CZ;Česko;33033;Město Touškov;Plzeň-sever;Plzeňský kraj;753
CZ-33033;CZ;Česko;33033;Čeminy;Plzeň-sever;Plzeňský kraj;137
CZ-33033;CZ;Česko;33033;Plešnice;Plzeň-sever;Plzeňský kraj;264
CZ-33035;CZ;Česko;33035;Kunějovice;Plzeň-sever;Plzeňský kraj;83
CZ-33035;CZ;Česko;33035;Líšťany;Plzeň-sever;Plzeňský kraj;928
CZ-33035;CZ;Česko;33035;Úněšov;Plzeň-sever;Plzeňský kraj;88
CZ-33035;CZ;Česko;33035;Všeruby;Plzeň-sever;Plzeňský kraj;165
CZ-33035;CZ;Česko;33035;Zahrádka;Plzeň-sever;Plzeňský kraj;85
CZ-33036;CZ;Česko;33036;Pernarec;Plzeň-sever;Plzeňský kraj;263
CZ-33036;CZ;Česko;33036;Úněšov;Plzeň-sever;Plzeňský kraj;25
CZ-33036;CZ;Česko;33036;Ostrov u Bezdružic;Plzeň-sever;Plzeňský kraj;31
CZ-33036;CZ;Česko;33036;Křelovice;Plzeň-sever;Plzeňský kraj;95
CZ-33036;CZ;Česko;33036;Čerňovice;Plzeň-sever;Plzeňský kraj;479
CZ-33038;CZ;Česko;33038;Krsy;Plzeň-sever;Plzeňský kraj;116
CZ-33038;CZ;Česko;33038;Ostrov u Bezdružic;Plzeň-sever;Plzeňský kraj;71
CZ-33038;CZ;Česko;33038;Úněšov;Plzeň-sever;Plzeňský kraj;314
CZ-33038;CZ;Česko;33038;Blažim;Plzeň-sever;Plzeňský kraj;36
CZ-33038;CZ;Česko;33038;Zahrádka;Plzeň-sever;Plzeňský kraj;46
CZ-33040;CZ;Česko;33040;Úterý;Plzeň-sever;Plzeňský kraj;155
CZ-33041;CZ;Česko;33041;Bezvěrov;Plzeň-sever;Plzeňský kraj;334
CZ-33041;CZ;Česko;33041;Úterý;Plzeň-sever;Plzeňský kraj;85
CZ-33101;CZ;Česko;33101;Dražeň;Plzeň-sever;Plzeňský kraj;111
CZ-33101;CZ;Česko;33101;Plasy;Plzeň-sever;Plzeňský kraj;1393
CZ-33101;CZ;Česko;33101;Pláně;Plzeň-sever;Plzeňský kraj;251
CZ-33101;CZ;Česko;33101;Hvozd;Plzeň-sever;Plzeňský kraj;111
CZ-33141;CZ;Česko;33141;Slatina;Plzeň-sever;Plzeňský kraj;38
CZ-33141;CZ;Česko;33141;Štichovice;Plzeň-sever;Plzeňský kraj;106
CZ-33141;CZ;Česko;33141;Kočín;Plzeň-sever;Plzeňský kraj;57
CZ-33141;CZ;Česko;33141;Výrov;Plzeň-sever;Plzeňský kraj;174
CZ-33141;CZ;Česko;33141;Holovousy;Plzeň-sever;Plzeňský kraj;43
CZ-33141;CZ;Česko;33141;Černíkovice;Plzeň-sever;Plzeňský kraj;33
CZ-33141;CZ;Česko;33141;Brodeslavy;Plzeň-sever;Plzeňský kraj;43
CZ-33141;CZ;Česko;33141;Bohy;Plzeň-sever;Plzeňský kraj;119
CZ-33141;CZ;Česko;33141;Hlince;Plzeň-sever;Plzeňský kraj;97
CZ-33141;CZ;Česko;33141;Liblín;Rokycany;Plzeňský kraj;129
CZ-33141;CZ;Česko;33141;Bujesily;Rokycany;Plzeňský kraj;54
CZ-33141;CZ;Česko;33141;Všehrdy;Plzeň-sever;Plzeňský kraj;45
CZ-33141;CZ;Česko;33141;Kralovice;Plzeň-sever;Plzeňský kraj;1114
CZ-33141;CZ;Česko;33141;Kožlany;Plzeň-sever;Plzeňský kraj;151
CZ-33141;CZ;Česko;33141;Kozojedy;Plzeň-sever;Plzeňský kraj;345
CZ-33141;CZ;Česko;33141;Kopidlo;Plzeň-sever;Plzeňský kraj;85
CZ-33141;CZ;Česko;33141;Mladotice;Plzeň-sever;Plzeňský kraj;364
CZ-33141;CZ;Česko;33141;Chříč;Plzeň-sever;Plzeňský kraj;160
CZ-33141;CZ;Česko;33141;Studená;Plzeň-sever;Plzeňský kraj;26
CZ-33141;CZ;Česko;33141;Vysoká Libyně;Plzeň-sever;Plzeňský kraj;133
CZ-33141;CZ;Česko;33141;Sedlec;Plzeň-sever;Plzeňský kraj;29
CZ-33141;CZ;Česko;33141;Potvorov;Plzeň-sever;Plzeňský kraj;113
CZ-33141;CZ;Česko;33141;Bílov;Plzeň-sever;Plzeňský kraj;44
CZ-33144;CZ;Česko;33144;Kožlany;Plzeň-sever;Plzeňský kraj;566
CZ-33151;CZ;Česko;33151;Dobříč;Plzeň-sever;Plzeňský kraj;69
CZ-33151;CZ;Česko;33151;Dolní Hradiště;Plzeň-sever;Plzeňský kraj;139
CZ-33151;CZ;Česko;33151;Jarov;Plzeň-sever;Plzeňský kraj;85
CZ-33151;CZ;Česko;33151;Kaceřov;Plzeň-sever;Plzeňský kraj;84
CZ-33151;CZ;Česko;33151;Kaznějov;Plzeň-sever;Plzeňský kraj;644
CZ-33151;CZ;Česko;33151;Koryta;Plzeň-sever;Plzeňský kraj;148
CZ-33151;CZ;Česko;33151;Obora;Plzeň-sever;Plzeňský kraj;263
CZ-33151;CZ;Česko;33151;Rybnice;Plzeň-sever;Plzeňský kraj;252
CZ-33152;CZ;Česko;33152;Líté;Plzeň-sever;Plzeňský kraj;174
CZ-33152;CZ;Česko;33152;Nekmíř;Plzeň-sever;Plzeňský kraj;234
CZ-33152;CZ;Česko;33152;Mrtník;Plzeň-sever;Plzeňský kraj;136
CZ-33152;CZ;Česko;33152;Loza;Plzeň-sever;Plzeňský kraj;105
CZ-33152;CZ;Česko;33152;Dolní Bělá;Plzeň-sever;Plzeňský kraj;267
CZ-33152;CZ;Česko;33152;Bučí;Plzeň-sever;Plzeňský kraj;76
CZ-33152;CZ;Česko;33152;Horní Bělá;Plzeň-sever;Plzeňský kraj;346
CZ-33162;CZ;Česko;33162;Nečtiny;Plzeň-sever;Plzeňský kraj;487
CZ-33162;CZ;Česko;33162;Krsy;Plzeň-sever;Plzeňský kraj;96
CZ-33162;CZ;Česko;33162;Manětín;Plzeň-sever;Plzeňský kraj;826
CZ-33165;CZ;Česko;33165;Tis u Blatna;Plzeň-sever;Plzeňský kraj;231
CZ-33165;CZ;Česko;33165;Žihle;Plzeň-sever;Plzeňský kraj;634
CZ-33165;CZ;Česko;33165;Pastuchovice;Plzeň-sever;Plzeňský kraj;60
CZ-33165;CZ;Česko;33165;Velečín;Plzeň-sever;Plzeňský kraj;73
CZ-33201;CZ;Česko;33201;Mokrouše;Plzeň-město;Plzeňský kraj;120
CZ-33201;CZ;Česko;33201;Tymákov;Plzeň-město;Plzeňský kraj;451
CZ-33201;CZ;Česko;33201;Lhůta;Plzeň-město;Plzeňský kraj;111
CZ-33202;CZ;Česko;33202;Starý Plzenec;Plzeň-město;Plzeňský kraj;2118
CZ-33203;CZ;Česko;33203;Šťáhlavy;Plzeň-město;Plzeňský kraj;1104
CZ-33204;CZ;Česko;33204;Šťáhlavy;Plzeň-město;Plzeňský kraj;518
CZ-33204;CZ;Česko;33204;Nezvěstice;Plzeň-město;Plzeňský kraj;550
CZ-33204;CZ;Česko;33204;Netunice;Plzeň-jih;Plzeňský kraj;88
CZ-33204;CZ;Česko;33204;Losiná;Plzeň-město;Plzeňský kraj;689
CZ-33204;CZ;Česko;33204;Chválenice;Plzeň-město;Plzeňský kraj;61
CZ-33204;CZ;Česko;33204;Nebílovy;Plzeň-jih;Plzeňský kraj;200
CZ-33204;CZ;Česko;33204;Nezbavětice;Plzeň-město;Plzeňský kraj;106
CZ-33204;CZ;Česko;33204;Vlčtejn;Plzeň-jih;Plzeňský kraj;61
CZ-33204;CZ;Česko;33204;Žákava;Plzeň-jih;Plzeňský kraj;266
CZ-33204;CZ;Česko;33204;Milínov;Plzeň-jih;Plzeňský kraj;163
CZ-33204;CZ;Česko;33204;Chlum;Plzeň-jih;Plzeňský kraj;99
CZ-33205;CZ;Česko;33205;Chválenice;Plzeň-město;Plzeňský kraj;227
CZ-33207;CZ;Česko;33207;Střížovice;Plzeň-jih;Plzeňský kraj;170
CZ-33209;CZ;Česko;33209;Útušice;Plzeň-jih;Plzeňský kraj;396
CZ-33209;CZ;Česko;33209;Štěnovice;Plzeň-jih;Plzeňský kraj;867
CZ-33209;CZ;Česko;33209;Předenice;Plzeň-jih;Plzeňský kraj;281
CZ-33209;CZ;Česko;33209;Štěnovický Borek;Plzeň-město;Plzeňský kraj;386
CZ-33209;CZ;Česko;33209;Čižice;Plzeň-jih;Plzeňský kraj;374
CZ-33211;CZ;Česko;33211;Hradec;Plzeň-jih;Plzeňský kraj;416
CZ-33214;CZ;Česko;33214;Chotěšov;Plzeň-jih;Plzeňský kraj;673
CZ-33301;CZ;Česko;33301;Ves Touškov;Plzeň-jih;Plzeňský kraj;135
CZ-33301;CZ;Česko;33301;Střelice;Plzeň-jih;Plzeňský kraj;81
CZ-33301;CZ;Česko;33301;Lisov;Plzeň-jih;Plzeňský kraj;91
CZ-33301;CZ;Česko;33301;Líšina;Plzeň-jih;Plzeňský kraj;89
CZ-33301;CZ;Česko;33301;Kotovice;Plzeň-jih;Plzeňský kraj;110
CZ-33301;CZ;Česko;33301;Honezovice;Plzeň-jih;Plzeňský kraj;131
CZ-33301;CZ;Česko;33301;Chotěšov;Plzeň-jih;Plzeňský kraj;323
CZ-33301;CZ;Česko;33301;Stod;Plzeň-jih;Plzeňský kraj;980
CZ-33401;CZ;Česko;33401;Chlumčany;Plzeň-jih;Plzeňský kraj;65
CZ-33401;CZ;Česko;33401;Lužany;Plzeň-jih;Plzeňský kraj;149
CZ-33401;CZ;Česko;33401;Přeštice;Plzeň-jih;Plzeňský kraj;1946
CZ-33401;CZ;Česko;33401;Příchovice;Plzeň-jih;Plzeňský kraj;524
CZ-33401;CZ;Česko;33401;Horšice;Plzeň-jih;Plzeňský kraj;53
CZ-33401;CZ;Česko;33401;Soběkury;Plzeň-jih;Plzeňský kraj;305
CZ-33401;CZ;Česko;33401;Vřeskovice;Klatovy;Plzeňský kraj;140
CZ-33401;CZ;Česko;33401;Vlčí;Plzeň-jih;Plzeňský kraj;51
CZ-33401;CZ;Česko;33401;Biřkov;Klatovy;Plzeňský kraj;57
CZ-33401;CZ;Česko;33401;Řenče;Plzeň-jih;Plzeňský kraj;422
CZ-33401;CZ;Česko;33401;Dolní Lukavice;Plzeň-jih;Plzeňský kraj;273
CZ-33401;CZ;Česko;33401;Otěšice;Plzeň-jih;Plzeňský kraj;78
CZ-33401;CZ;Česko;33401;Nezdice;Plzeň-jih;Plzeňský kraj;118
CZ-33401;CZ;Česko;33401;Oplot;Plzeň-jih;Plzeňský kraj;123
CZ-33401;CZ;Česko;33401;Horní Lukavice;Plzeň-jih;Plzeňský kraj;222
CZ-33401;CZ;Česko;33401;Týniště;Plzeň-jih;Plzeňský kraj;34
CZ-33401;CZ;Česko;33401;Dolce;Plzeň-jih;Plzeňský kraj;137
CZ-33401;CZ;Česko;33401;Přestavlky;Plzeň-jih;Plzeňský kraj;120
CZ-33401;CZ;Česko;33401;Radkovice;Plzeň-jih;Plzeňský kraj;68
CZ-33401;CZ;Česko;33401;Bolkov;Plzeň-jih;Plzeňský kraj;41
CZ-33401;CZ;Česko;33401;Borovy;Plzeň-jih;Plzeňský kraj;106
CZ-33401;CZ;Česko;33401;Dnešice;Plzeň-jih;Plzeňský kraj;59
CZ-33441;CZ;Česko;33441;Nová Ves;Plzeň-jih;Plzeňský kraj;170
CZ-33441;CZ;Česko;33441;Dobřany;Plzeň-jih;Plzeňský kraj;1425
CZ-33441;CZ;Česko;33441;Vstiš;Plzeň-jih;Plzeňský kraj;298
CZ-33442;CZ;Česko;33442;Chlumčany;Plzeň-jih;Plzeňský kraj;533
CZ-33443;CZ;Česko;33443;Dnešice;Plzeň-jih;Plzeňský kraj;283
CZ-33444;CZ;Česko;33444;Dolní Lukavice;Plzeň-jih;Plzeňský kraj;275
CZ-33452;CZ;Česko;33452;Merklín;Plzeň-jih;Plzeňský kraj;524
CZ-33452;CZ;Česko;33452;Ptenín;Plzeň-jih;Plzeňský kraj;133
CZ-33452;CZ;Česko;33452;Zemětice;Plzeň-jih;Plzeňský kraj;204
CZ-33452;CZ;Česko;33452;Srbice;Domažlice;Plzeňský kraj;5
CZ-33452;CZ;Česko;33452;Buková;Plzeň-jih;Plzeňský kraj;130
CZ-33452;CZ;Česko;33452;Holýšov;Plzeň-jih;Plzeňský kraj;1
CZ-33453;CZ;Česko;33453;Roupov;Plzeň-jih;Plzeňský kraj;146
CZ-33454;CZ;Česko;33454;Lužany;Plzeň-jih;Plzeňský kraj;185
CZ-33455;CZ;Česko;33455;Horšice;Plzeň-jih;Plzeňský kraj;135
CZ-33501;CZ;Česko;33501;Mohelnice;Plzeň-jih;Plzeňský kraj;42
CZ-33501;CZ;Česko;33501;Nepomuk;Plzeň-jih;Plzeňský kraj;651
CZ-33501;CZ;Česko;33501;Neurazy;Plzeň-jih;Plzeňský kraj;347
CZ-33501;CZ;Česko;33501;Oselce;Plzeň-jih;Plzeňský kraj;150
CZ-33501;CZ;Česko;33501;Prádlo;Plzeň-jih;Plzeňský kraj;142
CZ-33501;CZ;Česko;33501;Jarov;Plzeň-jih;Plzeňský kraj;115
CZ-33501;CZ;Česko;33501;Čmelíny;Plzeň-jih;Plzeňský kraj;74
CZ-33501;CZ;Česko;33501;Třebčice;Plzeň-jih;Plzeňský kraj;51
CZ-33501;CZ;Česko;33501;Tojice;Plzeň-jih;Plzeňský kraj;62
CZ-33501;CZ;Česko;33501;Mladý Smolivec;Plzeň-jih;Plzeňský kraj;343
CZ-33501;CZ;Česko;33501;Žinkovy;Plzeň-jih;Plzeňský kraj;185
CZ-33501;CZ;Česko;33501;Mileč;Plzeň-jih;Plzeňský kraj;297
CZ-33501;CZ;Česko;33501;Klášter;Plzeň-jih;Plzeňský kraj;143
CZ-33501;CZ;Česko;33501;Kramolín;Plzeň-jih;Plzeňský kraj;77
CZ-33501;CZ;Česko;33501;Kasejovice;Plzeň-jih;Plzeňský kraj;23
CZ-33501;CZ;Česko;33501;Chocenice;Plzeň-jih;Plzeňský kraj;38
CZ-33501;CZ;Česko;33501;Čížkov;Plzeň-jih;Plzeňský kraj;132
CZ-33501;CZ;Česko;33501;Měčín;Klatovy;Plzeňský kraj;32
CZ-33501;CZ;Česko;33501;Polánka;Plzeň-jih;Plzeňský kraj;63
CZ-33501;CZ;Česko;33501;Sedliště;Plzeň-jih;Plzeňský kraj;80
CZ-33501;CZ;Česko;33501;Srby;Plzeň-jih;Plzeňský kraj;225
CZ-33501;CZ;Česko;33501;Chlumy;Plzeň-jih;Plzeňský kraj;60
CZ-33501;CZ;Česko;33501;Kozlovice;Plzeň-jih;Plzeňský kraj;63
CZ-33503;CZ;Česko;33503;Nepomuk;Plzeň-jih;Plzeňský kraj;324
CZ-33541;CZ;Česko;33541;Vrčeň;Plzeň-jih;Plzeňský kraj;163
CZ-33543;CZ;Česko;33543;Mladý Smolivec;Plzeň-jih;Plzeňský kraj;90
CZ-33544;CZ;Česko;33544;Kasejovice;Plzeň-jih;Plzeňský kraj;679
CZ-33544;CZ;Česko;33544;Hradiště;Plzeň-jih;Plzeňský kraj;141
CZ-33544;CZ;Česko;33544;Nezdřev;Plzeň-jih;Plzeňský kraj;59
CZ-33544;CZ;Česko;33544;Životice;Plzeň-jih;Plzeňský kraj;47
CZ-33546;CZ;Česko;33546;Oselce;Plzeň-jih;Plzeňský kraj;131
CZ-33547;CZ;Česko;33547;Nekvasovy;Plzeň-jih;Plzeňský kraj;120
CZ-33551;CZ;Česko;33551;Měcholupy;Plzeň-jih;Plzeňský kraj;111
CZ-33554;CZ;Česko;33554;Žinkovy;Plzeň-jih;Plzeňský kraj;285
CZ-33555;CZ;Česko;33555;Neurazy;Plzeň-jih;Plzeňský kraj;155
CZ-33561;CZ;Česko;33561;Spálené Poříčí;Plzeň-jih;Plzeňský kraj;1164
CZ-33561;CZ;Česko;33561;Borovno;Plzeň-jih;Plzeňský kraj;93
